run,generation_id,variation_id,format_id,attempt_id,structure,task,text_prompt,image_prompt,response,predicted,ground_truth,match,similarity,node_font,node_color,edge_width,num_nodes,resolution,task_id,image_id
15,1,2,1,3,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-1_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-f1b384d0-4bcc-4463-b875-21d87cc2aa1e.png," [3, 2, 1]","[3, 2, 1]","[1, 2, 3]",False,33.33333333333333,sans-serif,#fee4b3,1.0,3,512,9a1f4ce3-8637-4bb9-9e9a-bc8fcfe5c1f8,f1b384d0-4bcc-4463-b875-21d87cc2aa1e
16,1,2,1,1,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-1_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-f1b384d0-4bcc-4463-b875-21d87cc2aa1e.png," ```python{1: [2], 2: [3], 3: []}```","{1: [2], 2: [3], 3: []}","{1: [2], 2: [3], 3: [2]}",False,66.66666666666666,sans-serif,#fee4b3,1.0,3,512,31d8ab99-6e88-4497-a1f0-11c6895f1931,f1b384d0-4bcc-4463-b875-21d87cc2aa1e
17,1,2,1,2,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-1_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-f1b384d0-4bcc-4463-b875-21d87cc2aa1e.png," ```python{1: [2], 2: [3], 3: []}```","{1: [2], 2: [3], 3: []}","{1: [2], 2: [3], 3: [2]}",False,66.66666666666666,sans-serif,#fee4b3,1.0,3,512,31d8ab99-6e88-4497-a1f0-11c6895f1931,f1b384d0-4bcc-4463-b875-21d87cc2aa1e
18,1,3,1,1,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-1_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-52faf774-4e68-4eb2-90a7-8114fca099f1.png," [3, 2, 1]","[3, 2, 1]","[1, 2, 3]",False,33.33333333333333,sans-serif,#fee4b3,1.0,3,512,51f258d9-21a0-493e-994e-f14a9fc03f39,52faf774-4e68-4eb2-90a7-8114fca099f1
19,1,2,1,3,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-1_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-f1b384d0-4bcc-4463-b875-21d87cc2aa1e.png," ```pythongraph = {1: [2], 2: [3], 3: []}```","{1: [2], 2: [3], 3: []}","{1: [2], 2: [3], 3: [2]}",False,66.66666666666666,sans-serif,#fee4b3,1.0,3,512,31d8ab99-6e88-4497-a1f0-11c6895f1931,f1b384d0-4bcc-4463-b875-21d87cc2aa1e
20,1,3,1,3,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-1_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-52faf774-4e68-4eb2-90a7-8114fca099f1.png," ```python[3, 2, 1]```","[3, 2, 1]","[1, 2, 3]",False,33.33333333333333,sans-serif,#fee4b3,1.0,3,512,51f258d9-21a0-493e-994e-f14a9fc03f39,52faf774-4e68-4eb2-90a7-8114fca099f1
21,1,3,1,2,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-1_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-52faf774-4e68-4eb2-90a7-8114fca099f1.png," [3, 2, 1]","[3, 2, 1]","[1, 2, 3]",False,33.33333333333333,sans-serif,#fee4b3,1.0,3,512,51f258d9-21a0-493e-994e-f14a9fc03f39,52faf774-4e68-4eb2-90a7-8114fca099f1
22,1,3,1,1,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-1_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-52faf774-4e68-4eb2-90a7-8114fca099f1.png," [3, 2, 1]","[3, 2, 1]","[1, 2, 3]",False,33.33333333333333,sans-serif,#fee4b3,1.0,3,512,be8f2aa6-e700-4180-956f-b514d8fdbb93,52faf774-4e68-4eb2-90a7-8114fca099f1
23,1,3,1,2,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-1_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-52faf774-4e68-4eb2-90a7-8114fca099f1.png," [3, 2, 1]","[3, 2, 1]","[1, 2, 3]",False,33.33333333333333,sans-serif,#fee4b3,1.0,3,512,be8f2aa6-e700-4180-956f-b514d8fdbb93,52faf774-4e68-4eb2-90a7-8114fca099f1
24,1,3,1,3,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-1_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-52faf774-4e68-4eb2-90a7-8114fca099f1.png," [3, 2, 1]","[3, 2, 1]","[1, 2, 3]",False,33.33333333333333,sans-serif,#fee4b3,1.0,3,512,be8f2aa6-e700-4180-956f-b514d8fdbb93,52faf774-4e68-4eb2-90a7-8114fca099f1
25,1,3,1,1,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-1_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-52faf774-4e68-4eb2-90a7-8114fca099f1.png," ```python{1: [2], 2: [3], 3: []}```","{1: [2], 2: [3], 3: []}","{1: [2], 2: [3], 3: [2]}",False,66.66666666666666,sans-serif,#fee4b3,1.0,3,512,ae5772a1-43ed-4ba0-8def-b64973281962,52faf774-4e68-4eb2-90a7-8114fca099f1
26,1,3,1,2,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-1_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-52faf774-4e68-4eb2-90a7-8114fca099f1.png," ```python{1: [2], 2: [3], 3: []}```","{1: [2], 2: [3], 3: []}","{1: [2], 2: [3], 3: [2]}",False,66.66666666666666,sans-serif,#fee4b3,1.0,3,512,ae5772a1-43ed-4ba0-8def-b64973281962,52faf774-4e68-4eb2-90a7-8114fca099f1
27,1,3,1,3,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-1_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-52faf774-4e68-4eb2-90a7-8114fca099f1.png," ```python{1: [2], 2: [3], 3: []}```","{1: [2], 2: [3], 3: []}","{1: [2], 2: [3], 3: [2]}",False,66.66666666666666,sans-serif,#fee4b3,1.0,3,512,ae5772a1-43ed-4ba0-8def-b64973281962,52faf774-4e68-4eb2-90a7-8114fca099f1
28,2,1,1,1,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-b084c01f-7bf7-49e0-9860-0fc18ef17278.png," [3, 1, 4, 2]","[3, 1, 4, 2]","[1, 2, 4, 3]",False,25.0,sans-serif,#fee4b3,1.0,4,512,0947489f-1853-4fad-9787-c39f913121db,b084c01f-7bf7-49e0-9860-0fc18ef17278
29,2,1,1,2,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-b084c01f-7bf7-49e0-9860-0fc18ef17278.png," [3, 1, 4, 2]","[3, 1, 4, 2]","[1, 2, 4, 3]",False,25.0,sans-serif,#fee4b3,1.0,4,512,0947489f-1853-4fad-9787-c39f913121db,b084c01f-7bf7-49e0-9860-0fc18ef17278
30,2,1,1,3,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-b084c01f-7bf7-49e0-9860-0fc18ef17278.png," [3, 1, 4, 2]","[3, 1, 4, 2]","[1, 2, 4, 3]",False,25.0,sans-serif,#fee4b3,1.0,4,512,0947489f-1853-4fad-9787-c39f913121db,b084c01f-7bf7-49e0-9860-0fc18ef17278
31,2,1,1,1,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-b084c01f-7bf7-49e0-9860-0fc18ef17278.png," [3, 1, 2, 4]","[3, 1, 2, 4]","[1, 2, 3, 4]",False,50.0,sans-serif,#fee4b3,1.0,4,512,4af1b796-a485-4756-a998-9f42aecbd683,b084c01f-7bf7-49e0-9860-0fc18ef17278
32,2,1,1,2,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-b084c01f-7bf7-49e0-9860-0fc18ef17278.png," [3, 1, 4, 2]","[3, 1, 4, 2]","[1, 2, 3, 4]",False,0.0,sans-serif,#fee4b3,1.0,4,512,4af1b796-a485-4756-a998-9f42aecbd683,b084c01f-7bf7-49e0-9860-0fc18ef17278
33,2,1,1,3,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-b084c01f-7bf7-49e0-9860-0fc18ef17278.png," [3, 1, 4, 2]","[3, 1, 4, 2]","[1, 2, 3, 4]",False,0.0,sans-serif,#fee4b3,1.0,4,512,4af1b796-a485-4756-a998-9f42aecbd683,b084c01f-7bf7-49e0-9860-0fc18ef17278
34,2,1,1,1,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-b084c01f-7bf7-49e0-9860-0fc18ef17278.png," ```pythongraph = {1: [2, 3], 2: [3, 4], 3: [], 4: [1]}```","{1: [2, 3], 2: [3, 4], 3: [], 4: [1]}","{1: [2, 4], 2: [3], 3: [4, 1, 2], 4: []}",False,20.833333333333332,sans-serif,#fee4b3,1.0,4,512,4acb886b-d579-493d-a4df-8a899269117a,b084c01f-7bf7-49e0-9860-0fc18ef17278
35,2,1,1,2,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-b084c01f-7bf7-49e0-9860-0fc18ef17278.png," ```pythongraph = {1: [2, 3], 2: [4], 3: [4], 4: []}```","{1: [2, 3], 2: [4], 3: [4], 4: []}","{1: [2, 4], 2: [3], 3: [4, 1, 2], 4: []}",False,41.666666666666664,sans-serif,#fee4b3,1.0,4,512,4acb886b-d579-493d-a4df-8a899269117a,b084c01f-7bf7-49e0-9860-0fc18ef17278
36,2,1,1,3,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-b084c01f-7bf7-49e0-9860-0fc18ef17278.png," ```pythongraph = {1: [2, 3], 2: [4], 3: [1, 4], 4: []}```","{1: [2, 3], 2: [4], 3: [1, 4], 4: []}","{1: [2, 4], 2: [3], 3: [4, 1, 2], 4: []}",False,50.0,sans-serif,#fee4b3,1.0,4,512,4acb886b-d579-493d-a4df-8a899269117a,b084c01f-7bf7-49e0-9860-0fc18ef17278
37,2,2,1,1,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-370d46b3-1409-44b3-ad72-4e23d35355ad.png," [3, 1, 4, 2]","[3, 1, 4, 2]","[1, 2, 4, 3]",False,25.0,sans-serif,#fee4b3,1.0,4,512,1791bd67-0be8-4949-8145-2977f5c684a9,370d46b3-1409-44b3-ad72-4e23d35355ad
38,2,2,1,2,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-370d46b3-1409-44b3-ad72-4e23d35355ad.png," [3, 1, 4, 2]","[3, 1, 4, 2]","[1, 2, 4, 3]",False,25.0,sans-serif,#fee4b3,1.0,4,512,1791bd67-0be8-4949-8145-2977f5c684a9,370d46b3-1409-44b3-ad72-4e23d35355ad
39,2,2,1,3,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-370d46b3-1409-44b3-ad72-4e23d35355ad.png," [3, 1, 4, 2]","[3, 1, 4, 2]","[1, 2, 4, 3]",False,25.0,sans-serif,#fee4b3,1.0,4,512,1791bd67-0be8-4949-8145-2977f5c684a9,370d46b3-1409-44b3-ad72-4e23d35355ad
40,2,2,1,1,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-370d46b3-1409-44b3-ad72-4e23d35355ad.png," [3, 1, 2, 4]","[3, 1, 2, 4]","[1, 2, 3, 4]",False,50.0,sans-serif,#fee4b3,1.0,4,512,7f3f54dc-3d65-43c1-bf12-3e4d07936783,370d46b3-1409-44b3-ad72-4e23d35355ad
41,2,2,1,2,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-370d46b3-1409-44b3-ad72-4e23d35355ad.png," [3, 1, 4, 2]","[3, 1, 4, 2]","[1, 2, 3, 4]",False,0.0,sans-serif,#fee4b3,1.0,4,512,7f3f54dc-3d65-43c1-bf12-3e4d07936783,370d46b3-1409-44b3-ad72-4e23d35355ad
42,2,2,1,3,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-370d46b3-1409-44b3-ad72-4e23d35355ad.png," [3, 1, 2, 4]","[3, 1, 2, 4]","[1, 2, 3, 4]",False,50.0,sans-serif,#fee4b3,1.0,4,512,7f3f54dc-3d65-43c1-bf12-3e4d07936783,370d46b3-1409-44b3-ad72-4e23d35355ad
43,2,2,1,1,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-370d46b3-1409-44b3-ad72-4e23d35355ad.png," ```pythongraph = {1: [2, 3], 2: [4], 3: [4], 4: []}```","{1: [2, 3], 2: [4], 3: [4], 4: []}","{1: [2, 4], 2: [3], 3: [4, 1, 2], 4: []}",False,41.666666666666664,sans-serif,#fee4b3,1.0,4,512,b38b6d47-b825-4832-aea6-507c8ce7a300,370d46b3-1409-44b3-ad72-4e23d35355ad
44,2,2,1,3,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-370d46b3-1409-44b3-ad72-4e23d35355ad.png," ```pythongraph = {1: [2, 3], 2: [3], 3: [4], 4: []}```","{1: [2, 3], 2: [3], 3: [4], 4: []}","{1: [2, 4], 2: [3], 3: [4, 1, 2], 4: []}",False,66.66666666666666,sans-serif,#fee4b3,1.0,4,512,b38b6d47-b825-4832-aea6-507c8ce7a300,370d46b3-1409-44b3-ad72-4e23d35355ad
45,2,2,1,2,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-2_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-370d46b3-1409-44b3-ad72-4e23d35355ad.png," ```pythongraph = {1: [2, 3], 2: [3], 3: [], 4: [1]}```","{1: [2, 3], 2: [3], 3: [], 4: [1]}","{1: [2, 4], 2: [3], 3: [4, 1, 2], 4: []}",False,33.33333333333333,sans-serif,#fee4b3,1.0,4,512,b38b6d47-b825-4832-aea6-507c8ce7a300,370d46b3-1409-44b3-ad72-4e23d35355ad
46,2,3,1,1,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766.png," [3, 1, 4, 2]","[3, 1, 4, 2]","[1, 2, 4, 3]",False,25.0,sans-serif,#fee4b3,1.0,4,512,dfafddd3-2a34-4e0b-b1ce-adf5165368c0,fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766
47,2,3,1,2,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766.png," [3, 1, 4, 2]","[3, 1, 4, 2]","[1, 2, 4, 3]",False,25.0,sans-serif,#fee4b3,1.0,4,512,dfafddd3-2a34-4e0b-b1ce-adf5165368c0,fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766
48,2,3,1,3,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766.png," [3, 1, 4, 2]","[3, 1, 4, 2]","[1, 2, 4, 3]",False,25.0,sans-serif,#fee4b3,1.0,4,512,dfafddd3-2a34-4e0b-b1ce-adf5165368c0,fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766
49,2,3,1,1,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766.png," [3, 1, 4, 2]","[3, 1, 4, 2]","[1, 2, 3, 4]",False,0.0,sans-serif,#fee4b3,1.0,4,512,cac3b4b6-6212-4c21-91ad-5fed97ba7b5f,fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766
50,2,3,1,2,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766.png," [3, 1, 2, 4]","[3, 1, 2, 4]","[1, 2, 3, 4]",False,50.0,sans-serif,#fee4b3,1.0,4,512,cac3b4b6-6212-4c21-91ad-5fed97ba7b5f,fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766
51,2,3,1,3,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766.png," [3, 1, 2, 4]","[3, 1, 2, 4]","[1, 2, 3, 4]",False,50.0,sans-serif,#fee4b3,1.0,4,512,cac3b4b6-6212-4c21-91ad-5fed97ba7b5f,fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766
52,2,3,1,1,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766.png," ```pythongraph = {1: [2], 2: [3], 3: [4], 4: [1]}```","{1: [2], 2: [3], 3: [4], 4: [1]}","{1: [2, 4], 2: [3], 3: [4, 1, 2], 4: []}",False,45.83333333333333,sans-serif,#fee4b3,1.0,4,512,a22c1d11-4526-4082-b162-7535b2f35f92,fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766
53,2,3,1,2,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766.png," ```pythongraph = {1: [2, 3], 2: [4], 3: [4]}```","{1: [2, 3], 2: [4], 3: [4]}","{1: [2, 4], 2: [3], 3: [4, 1, 2], 4: []}",False,41.666666666666664,sans-serif,#fee4b3,1.0,4,512,a22c1d11-4526-4082-b162-7535b2f35f92,fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766
54,2,3,1,3,directed_graph,adjacency_list,"""Provide a single-line python dictionary representing the adjacency list of the directed graph.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-2_var-3_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766.png," ```pythongraph = {1: [2, 3], 2: [4], 3: [2], 4: [1]}```","{1: [2, 3], 2: [4], 3: [2], 4: [1]}","{1: [2, 4], 2: [3], 3: [4, 1, 2], 4: []}",False,16.666666666666664,sans-serif,#fee4b3,1.0,4,512,a22c1d11-4526-4082-b162-7535b2f35f92,fbbfbdc0-4bb3-42aa-94a7-fb85ccbbd766
55,3,1,1,1,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f236ae8-2785-4420-a58c-d4accb7fd9f8.png," [1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[1, 2, 3, 5, 4]",False,60.0,sans-serif,#fee4b3,1.0,5,512,d8bb8fbf-8b31-4252-b72c-adccc6ad587d,5f236ae8-2785-4420-a58c-d4accb7fd9f8
56,3,1,1,2,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f236ae8-2785-4420-a58c-d4accb7fd9f8.png," [1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[1, 2, 3, 5, 4]",False,60.0,sans-serif,#fee4b3,1.0,5,512,d8bb8fbf-8b31-4252-b72c-adccc6ad587d,5f236ae8-2785-4420-a58c-d4accb7fd9f8
57,3,1,1,3,directed_graph,breadth_first_search,"""Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f236ae8-2785-4420-a58c-d4accb7fd9f8.png," [1, 2, 3, 4, 5]","[1, 2, 3, 4, 5]","[1, 2, 3, 5, 4]",False,60.0,sans-serif,#fee4b3,1.0,5,512,d8bb8fbf-8b31-4252-b72c-adccc6ad587d,5f236ae8-2785-4420-a58c-d4accb7fd9f8
58,3,1,1,1,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f236ae8-2785-4420-a58c-d4accb7fd9f8.png," [1, 2, 4, 5, 3]","[1, 2, 4, 5, 3]","[1, 2, 3, 4, 5]",False,60.0,sans-serif,#fee4b3,1.0,5,512,7d5ee27e-060c-4b30-9cb7-6d756c21333b,5f236ae8-2785-4420-a58c-d4accb7fd9f8
59,3,1,1,2,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f236ae8-2785-4420-a58c-d4accb7fd9f8.png," [1, 2, 4, 5, 3]","[1, 2, 4, 5, 3]","[1, 2, 3, 4, 5]",False,60.0,sans-serif,#fee4b3,1.0,5,512,7d5ee27e-060c-4b30-9cb7-6d756c21333b,5f236ae8-2785-4420-a58c-d4accb7fd9f8
60,3,1,1,3,directed_graph,depth_first_search,"""Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.\n                             \n    Let's think step by step.""",images/directed_graph/dg_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-5f236ae8-2785-4420-a58c-d4accb7fd9f8.png," [1, 2, 4, 5, 3]","[1, 2, 4, 5, 3]","[1, 2, 3, 4, 5]",False,60.0,sans-serif,#fee4b3,1.0,5,512,7d5ee27e-060c-4b30-9cb7-6d756c21333b,5f236ae8-2785-4420-a58c-d4accb7fd9f8
