n_generation,n_variation,n_format,structure,text_task,text_prompt,image_prompt,model_response,extracted_response,expected_response,match,node_font,node_color,edge_width,task_id,attempt,num_nodes
3,2,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-db9678d4-bd44-4d2c-b457-febde0ba3d84.png," ```python\ngraph = {1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]}\n```","'1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]'","{1: [2, 5], 2: [1, 3, 4], 3: [2, 4, 8], 4: [3, 5, 2], 5: [4, 6, 8, 1], 6: [5, 7, 8], 7: [6, 8], 8: [7, 9, 5, 3, 6], 9: [8]}",False,sans-serif,#fee4b3,1.0,af27efb9-2ad1-40f4-9030-cd40b2c5afa3,2,9
3,2,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-db9678d4-bd44-4d2c-b457-febde0ba3d84.png," ```python\ngraph = {1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]}\n```","'1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]'","{1: [2, 5], 2: [1, 3, 4], 3: [2, 4, 8], 4: [3, 5, 2], 5: [4, 6, 8, 1], 6: [5, 7, 8], 7: [6, 8], 8: [7, 9, 5, 3, 6], 9: [8]}",False,sans-serif,#fee4b3,1.0,af27efb9-2ad1-40f4-9030-cd40b2c5afa3,3,9
3,2,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-db9678d4-bd44-4d2c-b457-febde0ba3d84.png," [1, 2, 4, 3, 9, 8, 5, 6, 7]","'1, 2, 4, 3, 9, 8, 5, 6, 7'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,5f5a0983-b458-4fc0-92ab-f2e08853c40c,1,9
3,2,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-db9678d4-bd44-4d2c-b457-febde0ba3d84.png," [1, 2, 4, 3, 9, 8, 5, 6, 7]","'1, 2, 4, 3, 9, 8, 5, 6, 7'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,5f5a0983-b458-4fc0-92ab-f2e08853c40c,2,9
3,2,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-db9678d4-bd44-4d2c-b457-febde0ba3d84.png," [1, 2, 4, 3, 9, 8, 5, 6, 7]","'1, 2, 4, 3, 9, 8, 5, 6, 7'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,5f5a0983-b458-4fc0-92ab-f2e08853c40c,3,9
3,2,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-db9678d4-bd44-4d2c-b457-febde0ba3d84.png," [1, 2, 3, 4, 5, 6, 7, 8, 9]","'1, 2, 3, 4, 5, 6, 7, 8, 9'","[1, 2, 5, 3, 4, 6, 8, 7, 9]",False,sans-serif,#fee4b3,1.0,10a7b2f3-3b05-493e-8e87-f7df83337627,1,9
3,2,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-db9678d4-bd44-4d2c-b457-febde0ba3d84.png," [1, 2, 3, 4, 5, 6, 7, 8, 9]","'1, 2, 3, 4, 5, 6, 7, 8, 9'","[1, 2, 5, 3, 4, 6, 8, 7, 9]",False,sans-serif,#fee4b3,1.0,10a7b2f3-3b05-493e-8e87-f7df83337627,2,9
3,2,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-8_gen-3_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-db9678d4-bd44-4d2c-b457-febde0ba3d84.png," [1, 2, 3, 4, 5, 6, 7, 8, 9]","'1, 2, 3, 4, 5, 6, 7, 8, 9'","[1, 2, 5, 3, 4, 6, 8, 7, 9]",False,sans-serif,#fee4b3,1.0,10a7b2f3-3b05-493e-8e87-f7df83337627,3,9
3,3,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-9_gen-3_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6608c62d-85cd-4ecd-a228-22b4c603d238.png," ```python\ngraph = {1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]}\n```","'1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]'","{1: [2, 5], 2: [1, 3, 4], 3: [2, 4, 8], 4: [3, 5, 2], 5: [4, 6, 8, 1], 6: [5, 7, 8], 7: [6, 8], 8: [7, 9, 5, 3, 6], 9: [8]}",False,sans-serif,#fee4b3,1.0,d7ef3fc3-2287-4406-8d0d-3cb9ef57e2cd,1,9
3,3,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-9_gen-3_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6608c62d-85cd-4ecd-a228-22b4c603d238.png," ```python\ngraph = {1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]}\n```","'1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]'","{1: [2, 5], 2: [1, 3, 4], 3: [2, 4, 8], 4: [3, 5, 2], 5: [4, 6, 8, 1], 6: [5, 7, 8], 7: [6, 8], 8: [7, 9, 5, 3, 6], 9: [8]}",False,sans-serif,#fee4b3,1.0,d7ef3fc3-2287-4406-8d0d-3cb9ef57e2cd,2,9
3,3,1,undirected_graph,Provide a single-line python dictionary representing the adjacency list of the undirected graph.,'Provide a single-line python dictionary representing the adjacency list of the undirected graph.',images/undirected_graph/ug_run-9_gen-3_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6608c62d-85cd-4ecd-a228-22b4c603d238.png," ```python\ngraph = {1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]}\n```","'1: [2, 5], 2: [1, 3, 4], 3: [2, 9], 4: [2, 5, 8], 5: [1, 4, 6, 8], 6: [5, 7], 7: [5, 6, 8], 8: [4, 5, 7], 9: [3]'","{1: [2, 5], 2: [1, 3, 4], 3: [2, 4, 8], 4: [3, 5, 2], 5: [4, 6, 8, 1], 6: [5, 7, 8], 7: [6, 8], 8: [7, 9, 5, 3, 6], 9: [8]}",False,sans-serif,#fee4b3,1.0,d7ef3fc3-2287-4406-8d0d-3cb9ef57e2cd,3,9
3,3,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-9_gen-3_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6608c62d-85cd-4ecd-a228-22b4c603d238.png," [1, 2, 4, 3, 9, 8, 5, 6, 7]","'1, 2, 4, 3, 9, 8, 5, 6, 7'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,3c3904fa-8f1f-4db3-993b-1e0ed1184d41,1,9
3,3,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-9_gen-3_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6608c62d-85cd-4ecd-a228-22b4c603d238.png," [1, 2, 4, 3, 9, 8, 5, 6, 7]","'1, 2, 4, 3, 9, 8, 5, 6, 7'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,3c3904fa-8f1f-4db3-993b-1e0ed1184d41,2,9
3,3,1,undirected_graph,Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-9_gen-3_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6608c62d-85cd-4ecd-a228-22b4c603d238.png," [1, 2, 4, 3, 5, 8, 6, 7, 9]","'1, 2, 4, 3, 5, 8, 6, 7, 9'","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,sans-serif,#fee4b3,1.0,3c3904fa-8f1f-4db3-993b-1e0ed1184d41,3,9
3,3,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-9_gen-3_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6608c62d-85cd-4ecd-a228-22b4c603d238.png," [1, 2, 3, 4, 5, 6, 7, 8, 9]","'1, 2, 3, 4, 5, 6, 7, 8, 9'","[1, 2, 5, 3, 4, 6, 8, 7, 9]",False,sans-serif,#fee4b3,1.0,21af9d62-457c-49b1-93fd-3669e325613d,1,9
3,3,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-9_gen-3_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6608c62d-85cd-4ecd-a228-22b4c603d238.png," [1, 2, 3, 4, 5, 6, 7, 8, 9]","'1, 2, 3, 4, 5, 6, 7, 8, 9'","[1, 2, 5, 3, 4, 6, 8, 7, 9]",False,sans-serif,#fee4b3,1.0,21af9d62-457c-49b1-93fd-3669e325613d,2,9
3,3,1,undirected_graph,Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the undirected graph starting from the vertex with the smallest value.',images/undirected_graph/ug_run-9_gen-3_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-6608c62d-85cd-4ecd-a228-22b4c603d238.png," [1, 2, 3, 4, 5, 6, 7, 8, 9]","'1, 2, 3, 4, 5, 6, 7, 8, 9'","[1, 2, 5, 3, 4, 6, 8, 7, 9]",False,sans-serif,#fee4b3,1.0,21af9d62-457c-49b1-93fd-3669e325613d,3,9
1,1,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-bf540f73-7446-43e6-ac4b-cf43ebd96456.png," ```python\ngraph = {1: [2], 2: [3], 3: [1]}\n```","'1: [2], 2: [3], 3: [1]'","{1: [2], 2: [3], 3: [1]}",True,sans-serif,#fee4b3,1.0,78158f52-8357-42ef-a26e-f772f0119dca,1,3
1,1,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-bf540f73-7446-43e6-ac4b-cf43ebd96456.png," ```python\n{1: [2], 2: [3], 3: [1]}\n```","'1: [2], 2: [3], 3: [1]'","{1: [2], 2: [3], 3: [1]}",True,sans-serif,#fee4b3,1.0,78158f52-8357-42ef-a26e-f772f0119dca,2,3
1,1,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-bf540f73-7446-43e6-ac4b-cf43ebd96456.png," ```python\ngraph = {1: [2], 2: [3], 3: [1]}\n```","'1: [2], 2: [3], 3: [1]'","{1: [2], 2: [3], 3: [1]}",True,sans-serif,#fee4b3,1.0,78158f52-8357-42ef-a26e-f772f0119dca,3,3
1,1,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-bf540f73-7446-43e6-ac4b-cf43ebd96456.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,6c9d8ca2-61bc-41bb-a490-3e83b24779d9,1,3
1,1,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-bf540f73-7446-43e6-ac4b-cf43ebd96456.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,6c9d8ca2-61bc-41bb-a490-3e83b24779d9,2,3
1,1,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-bf540f73-7446-43e6-ac4b-cf43ebd96456.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,6c9d8ca2-61bc-41bb-a490-3e83b24779d9,3,3
1,1,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-bf540f73-7446-43e6-ac4b-cf43ebd96456.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,d0fe9834-aaa6-4d24-bed6-363d6052b99d,1,3
1,1,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-bf540f73-7446-43e6-ac4b-cf43ebd96456.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,d0fe9834-aaa6-4d24-bed6-363d6052b99d,2,3
1,1,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-1_gen-1_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-bf540f73-7446-43e6-ac4b-cf43ebd96456.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,d0fe9834-aaa6-4d24-bed6-363d6052b99d,3,3
1,2,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-2_gen-1_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-826764c7-d879-4768-a766-ff36d1db56f8.png," ```python\nadj_list = {1: [2], 2: [3], 3: [1]}\n```","'1: [2], 2: [3], 3: [1]'","{1: [2], 2: [3], 3: [1]}",True,sans-serif,#fee4b3,1.0,040690d1-8f0d-4269-a646-18f2954d7e88,1,3
1,2,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-2_gen-1_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-826764c7-d879-4768-a766-ff36d1db56f8.png," ```python\nadj_list = {1: [2], 2: [3], 3: [1]}\n```","'1: [2], 2: [3], 3: [1]'","{1: [2], 2: [3], 3: [1]}",True,sans-serif,#fee4b3,1.0,040690d1-8f0d-4269-a646-18f2954d7e88,2,3
1,2,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-2_gen-1_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-826764c7-d879-4768-a766-ff36d1db56f8.png," ```python\ngraph = {1: [2], 2: [3], 3: [1]}\n```","'1: [2], 2: [3], 3: [1]'","{1: [2], 2: [3], 3: [1]}",True,sans-serif,#fee4b3,1.0,040690d1-8f0d-4269-a646-18f2954d7e88,3,3
1,2,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-2_gen-1_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-826764c7-d879-4768-a766-ff36d1db56f8.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,55f8d6df-6eb4-410b-befd-ab544f8e5f66,1,3
1,2,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-2_gen-1_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-826764c7-d879-4768-a766-ff36d1db56f8.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,55f8d6df-6eb4-410b-befd-ab544f8e5f66,2,3
1,2,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-2_gen-1_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-826764c7-d879-4768-a766-ff36d1db56f8.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,55f8d6df-6eb4-410b-befd-ab544f8e5f66,3,3
1,2,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-2_gen-1_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-826764c7-d879-4768-a766-ff36d1db56f8.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,c489d33d-b8d3-416c-96f4-c856afe04cea,1,3
1,2,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-2_gen-1_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-826764c7-d879-4768-a766-ff36d1db56f8.png," [1, 3, 2]","'1, 3, 2'","[1, 2, 3]",False,sans-serif,#fee4b3,1.0,c489d33d-b8d3-416c-96f4-c856afe04cea,2,3
1,2,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-2_gen-1_var-2_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-826764c7-d879-4768-a766-ff36d1db56f8.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,c489d33d-b8d3-416c-96f4-c856afe04cea,3,3
1,3,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-3_gen-1_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-da8d4309-5621-456d-a688-9a87ca688669.png," ```python\ngraph = {1: [2], 2: [3], 3: [1]}\n```","'1: [2], 2: [3], 3: [1]'","{1: [2], 2: [3], 3: [1]}",True,sans-serif,#fee4b3,1.0,816d607d-666e-4e55-8e76-978ee643a3aa,1,3
1,3,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-3_gen-1_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-da8d4309-5621-456d-a688-9a87ca688669.png," ```python\ngraph = {1: [2], 2: [3], 3: [1]}\n```","'1: [2], 2: [3], 3: [1]'","{1: [2], 2: [3], 3: [1]}",True,sans-serif,#fee4b3,1.0,816d607d-666e-4e55-8e76-978ee643a3aa,2,3
1,3,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-3_gen-1_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-da8d4309-5621-456d-a688-9a87ca688669.png," ```python\n{1: [2], 2: [3], 3: [1]}\n```","'1: [2], 2: [3], 3: [1]'","{1: [2], 2: [3], 3: [1]}",True,sans-serif,#fee4b3,1.0,816d607d-666e-4e55-8e76-978ee643a3aa,3,3
1,3,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-3_gen-1_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-da8d4309-5621-456d-a688-9a87ca688669.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,b0e61339-3b6a-4d48-8e83-0f718aae8113,1,3
1,3,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-3_gen-1_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-da8d4309-5621-456d-a688-9a87ca688669.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,b0e61339-3b6a-4d48-8e83-0f718aae8113,2,3
1,3,1,directed_graph,Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the depth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-3_gen-1_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-da8d4309-5621-456d-a688-9a87ca688669.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,b0e61339-3b6a-4d48-8e83-0f718aae8113,3,3
1,3,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-3_gen-1_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-da8d4309-5621-456d-a688-9a87ca688669.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,d90aa926-7c98-4a05-965b-7732342e2d88,1,3
1,3,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-3_gen-1_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-da8d4309-5621-456d-a688-9a87ca688669.png," [1, 2, 3]","'1, 2, 3'","[1, 2, 3]",True,sans-serif,#fee4b3,1.0,d90aa926-7c98-4a05-965b-7732342e2d88,2,3
1,3,1,directed_graph,Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.,'Provide a single-line python list representing the breadth-first search of the directed graph starting from the vertex with the smallest value.',images/directed_graph/dg_run-3_gen-1_var-3_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-da8d4309-5621-456d-a688-9a87ca688669.png," [1, 3, 2]","'1, 3, 2'","[1, 2, 3]",False,sans-serif,#fee4b3,1.0,d90aa926-7c98-4a05-965b-7732342e2d88,3,3
2,1,1,directed_graph,Provide a single-line python dictionary representing the adjacency list of the directed graph.,'Provide a single-line python dictionary representing the adjacency list of the directed graph.',images/directed_graph/dg_run-4_gen-2_var-1_fmt-1_thk-10_clr-88d7fe_fnt-sansserif_idn-37921fb2-d5b7-4603-891e-a1c800745dbf.png," ```python\ngraph = {1: [2], 2: [3], 3: [4], 4: [5], 5: [1, 6]}\n```","'1: [2], 2: [3], 3: [4], 4: [5], 5: [1, 6]'","{1: [2, 5], 2: [3, 5], 3: [4], 4: [5], 5: [6], 6: []}",False,sans-serif,#fee4b3,1.0,f665be43-c58b-4536-bc6b-471ea8b1fde2,1,6
